lati,longi,MAT,mTCM,ART,PSN,TOPO,DEMSTD,languages,endemic.languages,Sino.Tibetan,Altaic,Austronesian,Austroasiatic,PD,NRI,river123,river4,river5,river_all,broad.leave,shrub,grassland,agricultural,coniferous,forest,veg_rich,veg_SN
28.015,102.402,11.877808,-2.635,25.195308,92.428398,2112,555.655,6,3,6,0,0,0,16,1.56571928,0,39.7548,36.5515,76.3063,519.9806839,0,410.629,0,1569.39,2089.370684,3,1.221720083
28.0283,102.905,10.287907,-3.965231,25.351262,86.592613,2379,368.356,2,0,2,0,0,0,7,0.61154549,0,0,93.974,93.974,1540.6578,0,1.74729,0,957.593,2498.2508,3,1.021183838
28.0388,103.409,11.401235,-2.694937,26.242853,83.140785,3516,832.742,3,0,3,0,0,0,10,1.096611503,79.6804,0,34.635,114.3154,98.4108,307.341,506.26,0,1587.9849,1686.3957,4,1.288569969
28.0464,103.912,13.034232,-0.769421,26.79183,78.820183,2577,503.863,3,0,3,0,0,0,10,1.096611503,21.1324,60.0131,10.3866,91.5321,240.9903,1788.895,153.114,0,317.004723,557.995023,4,1.207710667
28.0512,104.416,15.389168,2.002815,26.99541,74.298347,1766,323.434,3,0,3,0,0,0,10,1.096611503,0,42.1982,46.0787,88.2769,168.154,2132.8641,0,198.9862,0,168.154,3,0.896882204
28.0531,104.92,15.250861,2.286241,26.608383,70.996925,1393,298.96,3,0,3,0,0,0,10,1.096611503,0,0,91.0062,91.0062,0,1856.613,0,643.3907,0,0,2,0.939580345
28.0521,105.424,14.820424,2.015633,26.618521,67.780716,1555,334.576,4,1,4,0,0,0,13,1.548720581,0,0,64.6188,64.6188,0,2023.016,0,476.9852,0,0,2,0.871926165
28.0482,105.927,14.845653,1.917879,27.026233,65.361588,1464,294.648,4,1,4,0,0,0,13,1.548720581,0,33.0676,58.6509,91.7185,0,2181.648,0,318.356,0,0,2,0.785343628
28.0415,106.431,15.656694,2.46863,27.593555,63.717152,1268,244.799,5,2,5,0,0,0,14,2.328849633,0,47.9871,91.2652,139.2523,182.0895,2170.614,0,147.29549,0,182.0895,3,0.866681614
28.032,106.934,15.155223,1.806088,27.867151,62.370518,1177,196.106,4,1,4,0,0,0,13,1.521268373,0,0,96.4982,96.4982,15.6552,2227.932,0,256.4132,0,15.6552,3,0.775073139
28.0195,107.438,15.084023,1.677791,28.228348,60.40284,870,159.781,4,1,4,0,0,0,13,1.521268373,0,0,112.4299,112.4299,407.2714544,1504.5704,0,216.72178,371.436,778.7074544,4,1.37130801
28.0042,107.941,15.623804,1.955881,28.655789,58.995369,938,143.823,1,0,1,0,0,0,0,NA,6.3621,0,99.4925,105.8546,0,2.67621,0,242.21769,2255.11,2255.11,3,0.741706414
27.9861,108.444,15.069939,1.064167,28.921542,56.841667,2099,299.454,2,0,2,0,0,0,5,1.548982836,58.1959,0,94.1224,152.3183,218.253,14.04098,0,596.166,1671.539533,1889.792533,4,1.172452637
27.9651,108.947,15.414308,0.916996,29.617459,54.96199,1947,313.879,2,0,2,0,0,0,5,1.548982836,0,0,76.8632,76.8632,417.2278,1860.8603,0,146.501,75.4103,492.6381,4,1.121510109
27.9412,109.449,15.826894,0.981515,30.043741,53.503555,891,177.717,3,1,3,0,0,0,10,1.056027764,0,0,107.8509,107.8509,325.83371,2023.9621,0,132.207,17.9987,343.83241,4,0.988639009
27.9145,109.951,16.996169,1.777163,30.686652,52.82262,719,104.404,5,1,5,0,0,0,13,2.579745305,55.4051,0,106.5078,161.9129,388.9396,1418.763647,0,362.79,329.5069,718.4465,4,1.422221102
27.885,110.453,16.385046,1.112136,30.770959,51.322601,939,176.393,3,0,3,0,0,0,7,2.459459748,66.1873,0,68.8813,135.0686,279.0012,858.0444532,0,427.419,935.536,1214.5372,4,1.523058821
27.8526,110.954,15.243375,0.102972,30.41582,48.863159,1381,306.643,2,0,2,0,0,0,5,1.513190552,0,56.1974,37.9165,94.1139,387.6138,1345.3583,0,0,767.0278,1154.6416,3,1.281038661
27.8174,111.454,16.305296,0.915639,30.985291,46.984825,772,161.756,1,0,1,0,0,0,0,NA,0,153.801,29.9331,183.7341,5.68405,2019.9877,0,0,474.3253,480.00935,3,0.886670321
27.7793,111.955,17.110397,1.488144,31.51105,44.140594,762,127.953,1,0,1,0,0,0,0,NA,0,0,148.7605,148.7605,61.2683,1456.9736,0,12.6041,969.156,1030.4243,4,1.130099819
27.7384,112.454,17.600868,1.754371,32.003503,41.953812,681,78.214,1,0,1,0,0,0,0,NA,0,0,113.922,113.922,0,1452.13,0,839.634,208.2315,208.2315,3,1.20320058
27.6947,112.953,17.861459,1.903913,32.326523,41.786648,335,28.8824,1,0,1,0,0,0,0,NA,198.9384,0,33.6259,232.5643,0,900.092,0,1231.75,368.153156,368.153156,3,1.292721421
27.6483,113.451,17.560162,1.714068,32.120978,43.08279,613,96.4315,1,0,1,0,0,0,0,NA,0,0,138.0303,138.0303,0,0,0,406.844,2093.1547,2093.1547,2,0.841041538
27.599,113.949,16.675885,1.104413,31.480453,45.456493,1682,255.223,1,0,1,0,0,0,0,NA,0,0,113.73,113.73,90.6461,1007.377,0,131.105,1270.8725,1361.5186,4,1.281926645
27.5469,114.446,16.857806,1.327361,31.334155,48.425365,1560,270.853,1,0,1,0,0,0,0,NA,0,0,87.9107,87.9107,225.3792,1124.3169,0,453.727,696.577,921.9562,4,1.491352491
27.492,114.942,18.282075,2.492207,31.784821,52.636223,486,63.9633,1,0,1,0,0,0,0,NA,116.15,0,145.0632,261.2132,0,1666.602,0,615.483,217.91537,217.91537,3,1.154383862
27.4344,115.437,18.288354,2.454137,31.628442,56.426476,726,91.4075,1,0,1,0,0,0,0,NA,25.1709,0,66.8736,92.0445,0,1774.86,0,435.522,289.6195,289.6195,3,1.129541579
27.374,115.932,17.657103,1.907025,31.171777,58.637215,1137,209.315,1,0,1,0,0,0,0,NA,0,0,179.1535,179.1535,0,1260.63,0,355.906,883.4676,883.4676,3,1.286747157
27.3108,116.426,17.751158,2.057916,30.910858,60.246246,1389,233.694,1,0,1,0,0,0,0,NA,0,64.8144,29.923,94.7374,90.839,1360.72,0,407.444,640.9958,731.8348,4,1.372917499
27.2449,116.918,17.962907,2.507738,30.277789,61.286026,1534,261.408,1,0,1,0,0,0,0,NA,0,0,185.0781,185.0781,368.406,1661.44,0,1.40933,468.7421,837.1481,4,1.190623389
27.1763,117.41,17.584697,2.730354,28.879367,61.293823,1223,236.2,1,0,1,0,0,0,0,NA,0,50.5661,0,50.5661,11.58659,1388.13,0,535.823,564.462,576.04859,4,1.30935433
27.1049,117.901,18.067494,3.662374,28.197141,61.677448,1142,179.342,1,0,1,0,0,0,0,NA,0,48.4722,0,48.4722,901.346,1121.73,0,275.284,201.6422,1102.9882,4,1.435963512
27.0309,118.391,18.121446,3.961981,27.950974,58.577988,1215,210.712,1,0,1,0,0,0,0,NA,0,66.8944,60.0816,126.976,205.2543,1053.99,0,0,1240.75938,1446.01368,3,1.227850696
26.9541,118.88,15.680083,2.315096,26.228207,52.71888,1541,272.88,1,0,1,0,0,0,0,NA,0,0,22.5177,22.5177,390.6779,1219.08,0,107.085,783.158003,1173.835903,4,1.408057517
26.8746,119.367,16.653513,3.41418,26.289188,51.874878,1454,336.251,1,0,1,0,0,0,0,NA,0,0,109.521,109.521,0,1223.208192,0,990.449,278.154,278.154,3,1.263851248
26.7925,119.854,18.108226,5.107143,26.111182,51.699509,806,168.593,1,0,1,0,0,0,0,NA,0,0,101.1411,101.1411,0,1106.49809,0,517.0215071,51.8288,51.8288,3,1.123086155
27.5207,91.86,8.450996,-8.271005,28.418311,99.082565,4217,840.682,4,0,4,0,0,0,10,2.615893719,0,0,29.8359,29.8359,0,502.9422,162.037,0,695.3602,695.3602,3,1.285940917
27.5935,92.3535,7.190884,-9.529713,28.413223,98.631615,5305,1112.65,4,0,4,0,0,0,10,2.615893719,0,0,0,0,342.4423,654.885,612.467,0,827.745,1170.1873,4,1.574063852
27.6636,92.848,14.49335,-0.805997,25.79136,92.061531,4729,897.569,4,0,4,0,0,0,10,2.615893719,0,0,31.7734,31.7734,1131.577,424.513,93.4356,0,848.824,1980.401,4,1.417213572
27.731,93.3435,15.053705,0.147318,25.125209,89.625114,3032,601.489,4,0,4,0,0,0,10,2.615893719,0,0,43.6064,43.6064,1916.29,0,0,0,583.7099,2499.9999,2,0.926080628
27.7956,93.8399,17.248885,2.936609,24.002232,87.659637,2573,492.787,4,0,4,0,0,0,10,2.615893719,0,0,0,0,1864.90585,0,0,0,635.0941,2499.99995,2,0.945174994
27.8574,94.3372,19.902074,6.083406,22.957895,86.118889,2178,402.56,6,0,6,0,0,0,12,4.092799746,0,71.1561,0,71.1561,2417.6578,0.978256,0,0,81.3613,2499.0191,3,0.605432704
27.9164,94.8354,20.193982,6.568195,22.555038,86.418472,1963,343.257,5,0,5,0,0,0,11,3.595717376,2.2234,0,0,2.2234,1506.866,153.887,0,0,510.857,2017.723,3,1.133045023
28.1244,96.836,10.208854,-3.826858,24.390056,88.556656,4266,880.505,7,2,6,0,0,0,16,3.726768404,0,86.9285,0,86.9285,1486.436,223.831,81.1456,0,446.6961,1933.1321,4,1.259056466
28.1694,97.3379,3.64389,-10.480948,24.997058,84.6409,3680,554.897,7,2,6,0,0,0,16,3.726768404,0,0,0,0,482.787,0,334.613,0,787.646,1270.433,3,1.340725822
28.2508,98.3436,6.350679,-7.245498,24.546477,81.438866,4048,743.375,10,4,9,0,0,0,24,2.935135196,115.7617,0,0,115.7617,385.339,1189.1,501.8243,0,330.471,715.81,4,1.492912929
28.2872,98.8473,4.051553,-9.779957,24.934337,83.437134,4106,752.331,11,5,10,0,0,0,28,2.431884853,58.7893,0,23.9749,82.7642,277.14,72.0908,76.3986,0,2074.3706,2351.5106,4,0.97955464
28.3208,99.3515,6.112297,-8.371389,25.763416,88.609016,2972,633.469,8,3,8,0,0,0,23,2.042089237,63.5934,0,115.7793,179.3727,61.5545,0,853.369,0,1585.0777,1646.6322,3,1.092496374
28.3515,99.8561,3.441472,-12.47362,27.317087,99.787117,2593,509.061,8,3,8,0,0,0,23,2.042089237,0,0,98.1794,98.1794,597.339,343.987,190.7384,0,1367.9358,1965.2748,4,1.411211674
28.3794,100.361,4.482144,-12.294579,28.26239,104.266769,3566,657.91,13,6,13,0,0,0,32,1.725027215,0,0,128.0384,128.0384,0,380.376,110.1985,0,2009.42,2009.42,3,0.973845192
28.4044,100.867,5.673529,-11.357935,28.402054,103.88327,2707,551.948,11,5,11,0,0,0,29,1.49609162,0,54.7738,22.602,77.3758,740.7766,0,522.757,0,1236.46206,1977.23866,3,1.326282141
28.4265,101.372,6.280055,-10.309269,27.726584,100.105537,2970,608.712,12,6,12,0,0,0,30,1.606890083,57.4136,0,0,57.4136,704.5071,0,302.194,0,1493.3,2197.8071,3,1.232968659
28.4457,101.879,10.77709,-4.558285,26.328207,94.15712,3270,653.609,13,6,13,0,0,0,31,1.668297163,110.0206,0,21.5231,131.5437,7.56197,0,868.259,0,1624.182,1631.74397,3,1.027248214
28.4621,102.385,11.207431,-3.295168,25.550336,89.539452,2776,558.917,4,2,4,0,0,0,13,0.921178026,0,52.6655,28.9928,81.6583,897.7471,0,542.562,0,1059.6906,1957.4377,3,1.348612267
28.4755,102.892,8.753268,-5.39687,25.395981,86.365753,2346,454.723,3,1,3,0,0,0,12,0.10217749,0,0,121.2006,121.2006,1760.425,13.965,0,0,725.609,2486.034,3,1.003421038
28.4861,103.398,10.49829,-3.338443,25.946564,83.342293,3534,772.153,2,0,2,0,0,0,7,0.61154549,0,0,80.2203,80.2203,1468.639,173.686,7.51158,0,850.164,2318.803,4,1.202778655
28.4938,103.905,14.064943,0.46528,27.005292,79.157845,2186,424.59,3,0,3,0,0,0,10,1.096611503,92.319,0,32.0257,124.3447,625.2532,837.211,619.626,0,417.908,1043.1612,4,1.586297607
28.4986,104.412,16.730637,3.61829,26.848285,74.779411,1375,242.272,3,0,3,0,0,0,10,1.096611503,52.1077,56.2564,68.7635,177.1276,69.1881,1778.1423,34.489,618.18115,0,69.1881,4,1.093642572
28.5005,104.919,17.601215,4.840467,26.496234,70.185486,1054,175.077,2,0,2,0,0,0,5,1.548982836,18.4918,0,85.7866,104.2784,122.1844,1036.87,0,1147.6801,193.268,315.4524,4,1.352868988
28.4995,105.426,17.380055,4.705222,26.574347,65.588036,1266,178.789,4,1,4,0,0,0,13,1.548720581,0,2.6796,106.0469,108.7265,101.06666,1595.2,0,803.73764,0,101.06666,3,1.122166967
28.4956,105.933,15.888524,3.081958,26.910861,63.982819,1316,312.425,4,1,4,0,0,0,13,1.548720581,0,86.7778,39.2238,126.0016,569.4636797,1150.46,0,540.5118,239.566,809.0296797,4,1.499655469
28.4889,106.44,14.80649,1.807132,27.192776,63.095806,1288,220.615,3,0,3,0,0,0,10,1.096611503,0,0,108.1678,108.1678,278.597499,2032.3015,0,189.0975,0,278.597499,3,0.98327654
28.4792,106.947,15.042599,1.864785,27.58407,61.333538,1541,314.123,2,0,2,0,0,0,7,0.61154549,0,0,94.4706,94.4706,0,2266.5107,0,233.4908,0,0,2,0.743894646
28.4667,107.454,14.847687,1.515109,27.939536,59.576771,1232,257.026,1,0,1,0,0,0,0,NA,0,0,100.1476,100.1476,332.036246,1295.5094,0,301.87,570.584,902.620246,4,1.460581524
28.4512,107.96,14.883487,1.292508,28.383212,58.13884,1083,219.214,1,0,1,0,0,0,0,NA,0,0,65.4416,65.4416,5.119343,659.03,0,116.511,1719.34,1724.459343,4,1.109549581
28.4329,108.466,15.520435,1.435668,29.256897,56.279594,1355,203.956,3,1,3,0,0,0,10,1.056027764,85.2891,0,89.3356,174.6247,0,242.81652,0,335.592,1921.595,1921.595,3,1.056522871
28.4117,108.972,15.458492,0.946107,29.834213,54.416615,1327,227.978,3,1,3,0,0,0,10,1.056027764,0,0,79.7172,79.7172,169.7379,1351.569,0,56.0605,922.633,1092.3709,4,1.273497254
28.3877,109.478,15.538664,0.739093,30.088632,53.684742,954,204.32,3,1,3,0,0,0,10,1.056027764,0,0,118.0668,118.0668,939.7397,1461.744,0,0,98.51321,1038.25291,3,1.145798507
28.3607,109.983,16.516589,1.290248,30.758142,53.736279,768,141.363,5,1,5,0,0,0,13,2.579745305,51.8935,0,86.5801,138.4736,116.6919,1411.3721,0,174.191,797.745,914.4369,4,1.312060606
28.3309,110.488,16.142178,0.810552,30.864447,52.721779,1231,213.561,5,1,5,0,0,0,13,2.579745305,102.0612,20.912,35.1967,158.1699,203.7916,896.5637,0,509.434,890.21119,1094.00279,4,1.511235782
28.2983,110.992,15.695766,0.366892,30.840442,49.719547,1435,206.873,2,0,2,0,0,0,5,1.513190552,0,183.6692,0,183.6692,183.9869,812.5956,0,520.213,983.204099,1167.190999,4,1.50085689
28.2627,111.496,16.156902,0.654196,31.218259,46.979404,1472,209.014,1,0,1,0,0,0,0,NA,0,64.6501,69.1812,133.8313,770.817,465.0436,0,548.768,715.37206,1486.18906,4,1.593578361
28.2244,111.999,16.299017,0.670261,31.420554,44.666973,1268,214.032,1,0,1,0,0,0,0,NA,0,0,49.6494,49.6494,200.5515,1310.74392,0,338.473,650.232,850.7835,4,1.429531047
28.1831,112.502,17.53752,1.484949,32.372269,44.314251,353,49.9523,1,0,1,0,0,0,0,NA,0,0,105.7793,105.7793,2.68326,2059.946,0,55.0377,382.3351,385.01836,4,0.929530811
28.1391,113.004,17.690184,1.490554,32.744617,45.711384,316,29.8243,1,0,1,0,0,0,0,NA,133.9789,0,135.2141,269.193,0,393.068,0,1502.644,604.288,604.288,3,1.251898647
28.0922,113.506,17.151726,1.157953,32.327313,46.130085,716,123.483,1,0,1,0,0,0,0,NA,0,0,139.4671,139.4671,0,0,0,828.286,1671.71688,1671.71688,2,1.007713033
28.0425,114.006,16.880537,1.019124,32.087817,47.557987,836,125.028,1,0,1,0,0,0,0,NA,0,0,92.2726,92.2726,89.4876,9.05122,0,111.07287,2290.3861,2379.8737,4,0.786106599
27.9899,114.506,17.543947,1.64861,32.23215,49.83107,860,94.1498,2,0,2,0,0,0,5,1.456297106,0,0,131.3899,131.3899,458.53377,605.515,0,347.216,1088.7354,1547.26917,4,1.532914196
27.9346,115.006,18.025201,2.10102,32.131201,52.513916,936,81.2587,2,0,2,0,0,0,5,1.456297106,0,0,75.3032,75.3032,209.25171,1430.47,0,815.56126,44.7183,253.97001,4,1.271866187
27.8765,115.504,18.059778,2.203156,31.780508,55.796101,1035,152.677,1,0,1,0,0,0,0,NA,135.7447,0,105.5493,241.294,204.3086,1034.8596,0,992.85512,267.97536,472.28396,4,1.441118702
27.8156,116.002,18.212012,2.37486,31.567566,58.851025,792,83.0657,1,0,1,0,0,0,0,NA,0,0,112.399,112.399,36.0907,1598.78,0,456.633,408.4966,444.5873,4,1.263410927
27.7519,116.498,18.257555,2.49094,31.236954,59.939808,961,119.448,1,0,1,0,0,0,0,NA,0,161.2159,74.5928,235.8087,0,1323.73,0,809.4394,366.826,366.826,3,1.287322136
27.6854,116.994,17.327786,1.959267,30.020212,59.877369,1185,223.326,1,0,1,0,0,0,0,NA,0,0,61.8122,61.8122,42.9322,1806.04,0,59.8483,591.177,634.1092,4,1.088912978
27.6162,117.489,16.574852,1.861701,28.440201,59.380493,1570,343.419,1,0,1,0,0,0,0,NA,0,65.4,0,65.4,547.95328,994.921,0,540.083,417.042,964.99528,4,1.563773615
27.5442,117.983,17.786888,2.907537,28.916849,62.379322,1634,208.458,1,0,1,0,0,0,0,NA,0,73.1966,0,73.1966,152.259958,1841.49,0,198.615,307.634,459.893958,4,1.184797671
27.4695,118.476,17.373541,2.632231,28.702713,59.182526,984,191.491,1,0,1,0,0,0,0,NA,0,0,96.1911,96.1911,10.8433,1501.34,0,0,987.81526,998.65856,3,1.058831837
27.3921,118.967,15.964468,1.811656,27.69025,53.349064,1374,316.044,1,0,1,0,0,0,0,NA,0,0,110.2307,110.2307,0,1443.58,0,77.49,978.93199,978.93199,3,1.134986821
27.3119,119.458,15.880168,2.010525,27.358496,51.108994,1444,295.735,1,0,1,0,0,0,0,NA,0,0,161.6369,161.6369,0,1823.58,0,641.415,35.0006,35.0006,3,1.013047796
27.2291,119.947,16.370239,2.888178,26.787326,50.792561,1320,250.095,1,0,1,0,0,0,0,NA,0,0,36.1929,36.1929,0,1674.57069,0,317.1358,508.2951,508.2951,3,1.184987077
27.9606,91.7762,1.771401,-16.382117,31.215634,111.114334,4137,582.411,4,0,4,0,0,0,10,2.615893719,0,0,57.9611,57.9611,0,837.4286,1380.71323,0,119.022,119.022,3,1.171675462
28.0341,92.2728,-0.160784,-18.346622,31.288583,110.78093,3172,472.496,6,1,6,0,0,0,12,4.0696,0,0,0,0,0,139.0135,2120.193,0,0,0,2,0.706876379
28.1048,92.7703,2.111464,-15.699753,30.689893,105.760864,5289,926.819,6,1,6,0,0,0,12,4.0696,0,30.734,45.7911,76.5251,0,554.641,759.584,0,255.666,255.666,3,1.32254642
28.1727,93.2689,11.665282,-4.377347,27.531857,94.76947,4556,1028.51,6,1,6,0,0,0,12,4.0696,0,14.0785,5.1914,19.2699,831.307,357.605,43.1732,0,1131.244,1962.551,4,1.367010657
28.2379,93.7684,15.15831,0.236682,25.52424,90.23349,3638,726.062,7,1,7,0,0,0,13,4.747582065,0,52.6056,0,52.6056,1392.915,146.02379,0,0,763.4496,2156.3646,3,1.184809737
28.3002,94.2688,14.624686,-0.000706,25.084311,89.268654,3617,840.128,7,1,7,0,0,0,13,4.747582065,0,43.4902,11.9005,55.3907,1542.8925,209.129,0,0,747.9781,2290.8706,3,1.195490079
28.3597,94.7701,18.759448,4.706564,23.815245,89.702148,2778,587.526,5,0,5,0,0,0,11,3.595717376,58.6041,0,92.5514,151.1555,1476.5508,24.0803,0,0,999.369,2475.9198,3,1.080869515
28.4165,95.2723,16.45199,2.328353,24.159186,90.419167,3849,719.136,5,0,5,0,0,0,11,3.595717376,75.8304,0,0,75.8304,1811.8641,130.7702047,66.4863,0,490.88,2302.7441,4,1.145867022
28.4703,95.7752,15.523747,1.326348,24.428091,91.074509,3952,772.869,10,2,9,0,0,0,19,5.277947271,0,0,101.6015,101.6015,1429.81792,229.914,127.377,0,609.731,2039.54892,4,1.333804601
28.5214,96.2789,7.716111,-6.820972,25.611954,88.153778,4204,813.412,7,2,6,0,0,0,16,3.726768404,0,0,27.8208,27.8208,107.003511,619.907,936.415,0,836.675,943.678511,4,1.473003414
28.5696,96.7834,6.647176,-7.886687,25.763571,87.633591,3749,842.009,7,2,6,0,0,0,16,3.726768404,0,12.5258,53.8566,66.3824,771.858,586.478,269.62666,0,872.037,1643.895,4,1.549144494
28.6149,97.2885,5.159476,-9.305829,25.861191,86.296761,3698,758.924,7,2,6,0,0,0,16,3.726768404,0,75.1291,0,75.1291,799.619,0,153.3212,0,1502.033,2301.652,3,1.176069437
28.6574,97.7942,0.996474,-13.546854,26.138321,85.661613,2306,334.24,7,2,6,0,0,0,16,3.726768404,41.7505,0,0,41.7505,150.377,385.801,1380.886,0,176.6261,327.0031,4,1.298150791
28.697,98.3006,4.644556,-9.580207,25.822507,84.24855,4175,820.024,7,2,6,0,0,0,16,3.726768404,67.793,94.3204,0,162.1134,0,928.04,1567.5777,0,4.38662,4.38662,3,1.041810415
28.7338,98.8075,3.107907,-11.384276,26.199301,86.557175,3429,719.335,5,2,5,0,0,0,17,1.011704697,58.4891,0,3.1972,61.6863,262.496,569.7171,230.4296,0,1437.3572,1699.8532,4,1.391272675
28.7677,99.3149,5.242075,-9.960846,27.105264,91.979012,2858,619.298,8,3,8,0,0,0,23,2.042089237,53.2666,0,113.8903,167.1569,0,141.2827,1080.205,0,1278.5164,1278.5164,3,1.197888587
28.7987,99.8228,2.957864,-13.721356,28.651657,102.678734,2652,601.513,8,3,8,0,0,0,23,2.042089237,0,0,97.631,97.631,0,216.4079,438.067,0,1845.521,1845.521,3,1.097378769
28.8267,100.331,2.212409,-15.563808,29.863748,108.222023,2478,457.361,12,6,12,0,0,0,31,1.66351389,0,0,106.0915,106.0915,0,600.897,352.8491,0,1546.2542,1546.2542,3,1.236418976
28.8519,100.84,4.183936,-13.735287,29.849045,105.820526,2158,468.422,14,8,13,0,0,0,33,2.243307811,0,57.2464,50.0139,107.2603,478.332,0,223.173,0,1798.497,2276.829,3,1.11985102
28.8742,101.349,4.447346,-12.703883,28.728177,99.916588,3486,651.85,12,6,12,0,0,0,30,1.606890083,55.8974,0,35.8175,91.7149,801.735,0,448.321,0,1249.9447,2051.6797,3,1.318515266
28.8936,101.858,3.940121,-12.329985,27.626828,95.152962,3604,659.461,7,4,7,0,0,0,20,1.486188118,0,0,77.9378,77.9378,370.302,189.985,350.24,0,1589.46852,1959.77052,4,1.336446777
28.9101,102.368,8.482671,-6.190865,26.071167,88.315323,3650,700.828,7,4,7,0,0,0,20,1.486188118,0,29.5526,65.1365,94.6891,1035.27,302.805,56.8457,0,1105.079897,2140.349897,4,1.356851599
28.9237,102.878,10.259473,-3.586845,25.495938,86.235222,3241,632.395,3,1,3,0,0,0,12,0.10217749,0,0,86.5968,86.5968,2009.61226,149.06,0,0,341.327,2350.93926,3,0.998850149
28.9344,103.388,12.557291,-0.990279,26.031137,85.131226,3180,652.847,2,0,2,0,0,0,7,0.61154549,0,0,63.9808,63.9808,2478.77,8.68885,0,0,12.5404,2491.3104,3,0.555074211
28.9421,103.898,15.994478,2.69478,26.740585,82.448402,1402,316.43,2,0,2,0,0,0,7,0.61154549,24.9489,0,50.7248,75.6737,978.3673,1143.004,0,378.629,0,978.3673,3,1.312069796
28.947,104.408,17.75878,4.866433,26.469788,77.633232,1084,185.805,2,0,2,0,0,0,7,0.61154549,84.4036,0,54.8958,139.2994,0,455.967,0,2044.03,0,0,2,0.88822975
28.9489,104.919,18.230965,5.541317,26.380997,72.483604,391,54.6964,2,0,2,0,0,0,5,1.548982836,151.1356,46.1918,11.2209,208.5483,71.29065,171.1949,0,2257.51,0,71.29065,3,0.811082101
28.9479,105.429,18.219312,5.618404,26.541644,65.768509,500,50.3199,1,0,1,0,0,0,0,NA,191.2844,44.5561,46.606,282.4465,32.7244,72.9389,0,2394.34,0,32.7244,3,0.672212271
28.944,105.939,18.102182,5.333727,27.084454,62.575756,860,162.329,2,0,2,0,0,0,5,1.548982836,221.6774,24.2555,75.43,321.3629,164.201,867.552,0,1465.9785,2.26519,166.46619,4,1.197496053
28.9372,106.45,17.252049,4.289135,27.50871,61.452503,1064,262.741,2,0,2,0,0,0,7,0.61154549,0,0,157.2482,157.2482,0,1705.54,0,794.4612,0,0,2,1.007757809
28.9274,106.96,15.549274,2.449425,27.521625,59.976074,1912,391.733,1,0,1,0,0,0,0,NA,0,0,125.0068,125.0068,30.1022,2206.591,0,263.306408,0,30.1022,3,0.830419437
28.9148,107.47,14.515215,1.26526,27.65545,58.522015,1744,274.403,1,0,1,0,0,0,0,NA,0,0,134.2046,134.2046,721.5004,1033.7615,0,268.1988,476.5385,1198.0389,4,1.524567729
28.8992,107.979,14.376366,0.856584,28.11687,57.516991,1338,252.303,1,0,1,0,0,0,0,NA,0,0,80.6791,80.6791,307.184,721.826,0,0,1470.995072,1778.179072,3,1.247596326
28.8807,108.489,14.744211,0.770283,28.938834,56.475842,1297,259.439,2,1,2,0,0,0,7,0.574502207,58.6886,0,67.148,125.8366,0.477253,862.95,0,291.686,1344.89,1345.367253,4,1.267127817
28.8594,108.998,15.251698,0.820631,29.676761,55.554005,1291,279.545,3,1,3,0,0,0,10,1.056027764,0,67.7248,77.9161,145.6409,142.5194,503.0629,0,373.45,1480.97,1623.4894,4,1.367514156
28.8351,109.507,15.960699,1.159119,30.194894,55.337994,1184,190.474,3,1,3,0,0,0,10,1.056027764,0,127.1678,45.0619,172.2297,333.893842,224.107,0,17.9952,1924.006,2257.899842,4,1.085268889
28.8079,110.015,15.540498,0.546123,30.309943,54.79842,1123,196.442,3,1,3,0,0,0,10,1.056027764,0,145.8136,55.1183,200.9319,610.2967,1306.175,0,262.8954,320.632875,930.929575,4,1.449266684
28.7779,110.523,16.000882,0.714725,30.794159,53.581383,1301,206.738,4,2,4,0,0,0,11,1.787888819,96.4216,27.283,25.0459,148.7505,55.341525,1199.61395,0,269.003,976.0411,1031.382625,4,1.339052913
28.7449,111.031,16.493913,0.985849,31.293854,50.402008,923,168.799,2,1,2,0,0,0,7,0.543492603,80.8651,0,38.7562,119.6213,196.76,1754.77608,0,84.5812,463.8832,660.6432,4,1.206633742
28.7091,111.538,16.900122,1.18274,31.778387,47.148251,808,134.585,1,0,1,0,0,0,0,NA,87.1422,11.0944,0,98.2366,0,970.974,0,972.14093,556.8859,556.8859,3,1.359144089
28.6704,112.044,17.289543,1.404512,32.064908,45.797867,620,53.2797,1,0,1,0,0,0,0,NA,240.403,135.0248,0,375.4278,51.7111,450.177,0,1269.0596,365.8402,417.5513,4,1.333720907
